244.475,-1.85
244.475,1.3
231.6,1.3
231.6,10.5
228.8,10.5
228.8,13.4
231.6,13.4
231.6,16
246,16
246,13.8
253.5,13.8
253.5,16
267.9,16
267.9,1.3
255.05,1.3
255.05,-1.825
